# observation_id: ca3ed6e2-7e49-11e9-9029-0a580a8003e9
# metadata: https://api.solarforecastarbiter.org/observations/ca3ed6e2-7e49-11e9-9029-0a580a8003e9/metadata
timestamp,value,quality_flag
20180312T07:50:00+0000,0.0,18
20180312T07:55:00+0000,0.0,18
20180312T08:00:00+0000,0.0,18
20180312T08:05:00+0000,0.0,18
20180312T08:10:00+0000,0.0,18
20180312T08:15:00+0000,0.0,18
20180312T08:20:00+0000,0.0,18
20180312T08:25:00+0000,0.0,18
20180312T08:30:00+0000,0.0,18
20180312T08:35:00+0000,0.0,18
20180312T08:40:00+0000,0.0,18
20180312T08:45:00+0000,0.0,18
20180312T08:50:00+0000,0.0,18
20180312T08:55:00+0000,0.0,18
20180312T09:00:00+0000,0.0,18
20180312T09:05:00+0000,0.0,18
20180312T09:10:00+0000,0.0,18
20180312T09:15:00+0000,0.0,18
20180312T09:20:00+0000,0.0,18
20180312T09:25:00+0000,0.0,18
20180312T09:30:00+0000,0.0,18
20180312T09:35:00+0000,0.0,18
20180312T09:40:00+0000,0.0,18
20180312T09:45:00+0000,0.0,18
20180312T09:50:00+0000,0.0,18
20180312T09:55:00+0000,0.0,18
20180312T10:00:00+0000,0.0,18
20180312T10:05:00+0000,0.0,18
20180312T10:10:00+0000,0.0,18
20180312T10:15:00+0000,0.0,18
20180312T10:20:00+0000,0.0,18
20180312T10:25:00+0000,0.0,18
20180312T10:30:00+0000,0.0,18
20180312T10:35:00+0000,0.0,18
20180312T10:40:00+0000,0.0,18
20180312T10:45:00+0000,0.0,18
20180312T10:50:00+0000,0.0,18
20180312T10:55:00+0000,0.0,18
20180312T11:00:00+0000,0.0,18
20180312T11:05:00+0000,0.0,18
20180312T11:10:00+0000,0.0,18
20180312T11:15:00+0000,0.0,18
20180312T11:20:00+0000,0.0,18
20180312T11:25:00+0000,0.0,2
20180312T11:30:00+0000,0.0,2
20180312T11:35:00+0000,2.0,2
20180312T11:40:00+0000,11.0,2
20180312T11:45:00+0000,76.0,2
20180312T11:50:00+0000,94.0,2
20180312T11:55:00+0000,106.0,2
20180312T12:00:00+0000,119.0,2
20180312T12:05:00+0000,132.0,2
20180312T12:10:00+0000,145.0,2
20180312T12:15:00+0000,158.0,2
20180312T12:20:00+0000,172.0,2
20180312T12:25:00+0000,185.0,2
20180312T12:30:00+0000,200.0,2
20180312T12:35:00+0000,212.0,2
20180312T12:40:00+0000,229.0,2
20180312T12:45:00+0000,245.0,2
20180312T12:50:00+0000,260.0,2
20180312T12:55:00+0000,286.0,2
20180312T13:00:00+0000,326.0,2
20180312T13:05:00+0000,336.0,2
20180312T13:10:00+0000,347.0,2
20180312T13:15:00+0000,355.0,2
20180312T13:20:00+0000,375.0,2
20180312T13:25:00+0000,378.0,2
20180312T13:30:00+0000,401.0,2
20180312T13:35:00+0000,413.0,2
20180312T13:40:00+0000,425.0,2
20180312T13:45:00+0000,439.0,2
20180312T13:50:00+0000,454.0,2
20180312T13:55:00+0000,465.0,2
20180312T14:00:00+0000,474.0,2
20180312T14:05:00+0000,472.0,2
20180312T14:10:00+0000,502.0,2
20180312T14:15:00+0000,506.0,2
20180312T14:20:00+0000,519.0,2
20180312T14:25:00+0000,533.0,2
20180312T14:30:00+0000,544.0,2
20180312T14:35:00+0000,553.0,2
20180312T14:40:00+0000,560.0,2
20180312T14:45:00+0000,570.0,2
20180312T14:50:00+0000,585.0,2
20180312T14:55:00+0000,597.0,2
20180312T15:00:00+0000,608.0,2
20180312T15:05:00+0000,615.0,2
20180312T15:10:00+0000,531.0,2
20180312T15:15:00+0000,530.0,2
20180312T15:20:00+0000,664.0,2
20180312T15:25:00+0000,671.0,2
20180312T15:30:00+0000,472.0,2
20180312T15:35:00+0000,427.0,2
20180312T15:40:00+0000,590.0,2
20180312T15:45:00+0000,507.0,2
20180312T15:50:00+0000,625.0,2
20180312T15:55:00+0000,671.0,2
20180312T16:00:00+0000,786.0,514
20180312T16:05:00+0000,602.0,2
20180312T16:10:00+0000,503.0,2
20180312T16:15:00+0000,184.0,2
20180312T16:20:00+0000,215.0,2
20180312T16:25:00+0000,140.0,2
20180312T16:30:00+0000,397.0,2
20180312T16:35:00+0000,672.0,2
20180312T16:40:00+0000,714.0,2
20180312T16:45:00+0000,574.0,2
20180312T16:50:00+0000,654.0,2
20180312T16:55:00+0000,518.0,2
20180312T17:00:00+0000,560.0,2
20180312T17:05:00+0000,314.0,2
20180312T17:10:00+0000,236.0,2
20180312T17:15:00+0000,204.0,2
20180312T17:20:00+0000,202.0,2
20180312T17:25:00+0000,731.0,2
20180312T17:30:00+0000,600.0,2
20180312T17:35:00+0000,244.0,2
20180312T17:40:00+0000,707.0,2
20180312T17:45:00+0000,252.0,2
20180312T17:50:00+0000,212.0,2
20180312T17:55:00+0000,227.0,2
20180312T18:00:00+0000,335.0,2
20180312T18:05:00+0000,291.0,2
20180312T18:10:00+0000,239.0,2
20180312T18:15:00+0000,229.0,2
20180312T18:20:00+0000,161.0,2
20180312T18:25:00+0000,126.0,2
20180312T18:30:00+0000,193.0,2
20180312T18:35:00+0000,350.0,2
20180312T18:40:00+0000,322.0,2
20180312T18:45:00+0000,391.0,2
20180312T18:50:00+0000,400.0,2
20180312T18:55:00+0000,180.0,2
20180312T19:00:00+0000,160.0,2
20180312T19:05:00+0000,151.0,2
20180312T19:10:00+0000,178.0,2
20180312T19:15:00+0000,262.0,2
20180312T19:20:00+0000,232.0,2
20180312T19:25:00+0000,208.0,2
20180312T19:30:00+0000,426.0,2
20180312T19:35:00+0000,275.0,2
20180312T19:40:00+0000,80.0,2
20180312T19:45:00+0000,81.0,2
20180312T19:50:00+0000,127.0,2
20180312T19:55:00+0000,211.0,2
20180312T20:00:00+0000,196.0,2
20180312T20:05:00+0000,164.0,2
20180312T20:10:00+0000,112.0,2
20180312T20:15:00+0000,57.0,2
20180312T20:20:00+0000,41.0,2
20180312T20:25:00+0000,47.0,2
20180312T20:30:00+0000,56.0,2
20180312T20:35:00+0000,64.0,2
20180312T20:40:00+0000,84.0,2
20180312T20:45:00+0000,93.0,2
20180312T20:50:00+0000,98.0,2
20180312T20:55:00+0000,108.0,2
20180312T21:00:00+0000,114.0,2
20180312T21:05:00+0000,92.0,2
20180312T21:10:00+0000,79.0,2
20180312T21:15:00+0000,84.0,2
20180312T21:20:00+0000,83.0,2
20180312T21:25:00+0000,77.0,2
20180312T21:30:00+0000,83.0,2
20180312T21:35:00+0000,64.0,2
20180312T21:40:00+0000,43.0,2
20180312T21:45:00+0000,45.0,2
20180312T21:50:00+0000,25.0,2
20180312T21:55:00+0000,13.0,2
20180312T22:00:00+0000,14.0,2
20180312T22:05:00+0000,3.0,2
20180312T22:10:00+0000,0.0,2
20180312T22:15:00+0000,0.0,2
20180312T22:20:00+0000,0.0,2
20180312T22:25:00+0000,0.0,2
20180312T22:30:00+0000,0.0,18
20180312T22:35:00+0000,0.0,18
20180312T22:40:00+0000,0.0,18
20180312T22:45:00+0000,0.0,18
20180312T22:50:00+0000,0.0,18
20180312T22:55:00+0000,0.0,18
20180312T23:00:00+0000,0.0,18
20180312T23:05:00+0000,0.0,18
20180312T23:10:00+0000,0.0,18
20180312T23:15:00+0000,0.0,18
20180312T23:20:00+0000,0.0,18
20180312T23:25:00+0000,0.0,18
20180312T23:30:00+0000,0.0,18
20180312T23:35:00+0000,0.0,18
20180312T23:40:00+0000,0.0,18
20180312T23:45:00+0000,0.0,18
20180312T23:50:00+0000,0.0,18
20180312T23:55:00+0000,0.0,18
20180313T00:00:00+0000,0.0,18
20180313T00:05:00+0000,0.0,18
20180313T00:10:00+0000,0.0,18
20180313T00:15:00+0000,0.0,18
20180313T00:20:00+0000,0.0,18
20180313T00:25:00+0000,0.0,18
20180313T00:30:00+0000,0.0,18
20180313T00:35:00+0000,0.0,18
20180313T00:40:00+0000,0.0,18
20180313T00:45:00+0000,0.0,18
20180313T00:50:00+0000,0.0,18
20180313T00:55:00+0000,0.0,18
20180313T01:00:00+0000,0.0,18
20180313T01:05:00+0000,0.0,18
20180313T01:10:00+0000,0.0,18
20180313T01:15:00+0000,0.0,18
20180313T01:20:00+0000,0.0,18
20180313T01:25:00+0000,0.0,18
20180313T01:30:00+0000,0.0,18
20180313T01:35:00+0000,0.0,18
20180313T01:40:00+0000,0.0,18
20180313T01:45:00+0000,0.0,18
20180313T01:50:00+0000,0.0,18
20180313T01:55:00+0000,0.0,18
20180313T02:00:00+0000,0.0,18
20180313T02:05:00+0000,0.0,18
20180313T02:10:00+0000,0.0,18
20180313T02:15:00+0000,0.0,18
20180313T02:20:00+0000,0.0,18
20180313T02:25:00+0000,0.0,18
20180313T02:30:00+0000,0.0,18
20180313T02:35:00+0000,0.0,18
20180313T02:40:00+0000,0.0,18
20180313T02:45:00+0000,0.0,18
20180313T02:50:00+0000,0.0,18
20180313T02:55:00+0000,0.0,18
20180313T03:00:00+0000,0.0,18
20180313T03:05:00+0000,0.0,18
20180313T03:10:00+0000,0.0,18
20180313T03:15:00+0000,0.0,18
20180313T03:20:00+0000,0.0,18
20180313T03:25:00+0000,0.0,18
20180313T03:30:00+0000,0.0,18
20180313T03:35:00+0000,0.0,18
20180313T03:40:00+0000,0.0,18
20180313T03:45:00+0000,0.0,18
20180313T03:50:00+0000,0.0,18
20180313T03:55:00+0000,0.0,18
20180313T04:00:00+0000,0.0,18
20180313T04:05:00+0000,0.0,18
20180313T04:10:00+0000,0.0,18
20180313T04:15:00+0000,0.0,18
20180313T04:20:00+0000,0.0,18
20180313T04:25:00+0000,0.0,18
20180313T04:30:00+0000,0.0,18
20180313T04:35:00+0000,0.0,18
20180313T04:40:00+0000,0.0,18
20180313T04:45:00+0000,0.0,18
20180313T04:50:00+0000,0.0,18
20180313T04:55:00+0000,0.0,18
20180313T05:00:00+0000,0.0,18
20180313T05:05:00+0000,0.0,18
20180313T05:10:00+0000,0.0,18
20180313T05:15:00+0000,0.0,18
20180313T05:20:00+0000,0.0,18
20180313T05:25:00+0000,0.0,18
20180313T05:30:00+0000,0.0,18
20180313T05:35:00+0000,0.0,18
20180313T05:40:00+0000,0.0,18
20180313T05:45:00+0000,0.0,18
20180313T05:50:00+0000,0.0,18
20180313T05:55:00+0000,0.0,18
20180313T06:00:00+0000,0.0,18
20180313T06:05:00+0000,0.0,18
20180313T06:10:00+0000,0.0,18
20180313T06:15:00+0000,0.0,18
20180313T06:20:00+0000,0.0,18
20180313T06:25:00+0000,0.0,18
20180313T06:30:00+0000,0.0,18
20180313T06:35:00+0000,0.0,18
20180313T06:40:00+0000,0.0,18
20180313T06:45:00+0000,0.0,18
20180313T06:50:00+0000,0.0,18
20180313T06:55:00+0000,0.0,18
20180313T07:00:00+0000,0.0,18
20180313T07:05:00+0000,0.0,18
20180313T07:10:00+0000,0.0,18
20180313T07:15:00+0000,0.0,18
20180313T07:20:00+0000,0.0,18
20180313T07:25:00+0000,0.0,18
20180313T07:30:00+0000,0.0,18
20180313T07:35:00+0000,0.0,18
20180313T07:40:00+0000,0.0,18
20180313T07:45:00+0000,0.0,18
20180313T07:50:00+0000,0.0,18
20180313T07:55:00+0000,0.0,18
20180313T08:00:00+0000,0.0,18
20180313T08:05:00+0000,0.0,18
20180313T08:10:00+0000,0.0,18
20180313T08:15:00+0000,0.0,18
20180313T08:20:00+0000,0.0,18
20180313T08:25:00+0000,0.0,18
20180313T08:30:00+0000,0.0,18
20180313T08:35:00+0000,0.0,18
20180313T08:40:00+0000,0.0,18
20180313T08:45:00+0000,0.0,18
20180313T08:50:00+0000,0.0,18
20180313T08:55:00+0000,0.0,18
20180313T09:00:00+0000,0.0,18
20180313T09:05:00+0000,0.0,18
20180313T09:10:00+0000,0.0,18
20180313T09:15:00+0000,0.0,18
20180313T09:20:00+0000,0.0,18
20180313T09:25:00+0000,0.0,18
20180313T09:30:00+0000,0.0,18
20180313T09:35:00+0000,0.0,18
20180313T09:40:00+0000,0.0,18
20180313T09:45:00+0000,0.0,18
20180313T09:50:00+0000,0.0,18
20180313T09:55:00+0000,0.0,18
20180313T10:00:00+0000,0.0,18
20180313T10:05:00+0000,0.0,18
20180313T10:10:00+0000,0.0,18
20180313T10:15:00+0000,0.0,18
20180313T10:20:00+0000,0.0,18
20180313T10:25:00+0000,0.0,18
20180313T10:30:00+0000,0.0,18
20180313T10:35:00+0000,0.0,18
20180313T10:40:00+0000,0.0,18
20180313T10:45:00+0000,0.0,18
20180313T10:50:00+0000,0.0,18
20180313T10:55:00+0000,0.0,18
20180313T11:00:00+0000,0.0,18
20180313T11:05:00+0000,0.0,18
20180313T11:10:00+0000,0.0,18
20180313T11:15:00+0000,0.0,18
20180313T11:20:00+0000,0.0,18
20180313T11:25:00+0000,0.0,2
20180313T11:30:00+0000,0.0,2
20180313T11:35:00+0000,0.0,2
20180313T11:40:00+0000,0.0,2
20180313T11:45:00+0000,0.0,2
20180313T11:50:00+0000,0.0,2
20180313T11:55:00+0000,0.0,2
20180313T12:00:00+0000,0.0,2
20180313T12:05:00+0000,0.0,2
20180313T12:10:00+0000,0.0,2
20180313T12:15:00+0000,0.0,2
20180313T12:20:00+0000,0.0,2
20180313T12:25:00+0000,1.0,2
20180313T12:30:00+0000,3.0,2
20180313T12:35:00+0000,5.0,2
20180313T12:40:00+0000,6.0,2
20180313T12:45:00+0000,7.0,2
20180313T12:50:00+0000,8.0,2
20180313T12:55:00+0000,10.0,2
20180313T13:00:00+0000,11.0,2
20180313T13:05:00+0000,11.0,2
20180313T13:10:00+0000,14.0,2
20180313T13:15:00+0000,17.0,2
20180313T13:20:00+0000,18.0,2
20180313T13:25:00+0000,18.0,2
20180313T13:30:00+0000,18.0,2
20180313T13:35:00+0000,18.0,2
20180313T13:40:00+0000,18.0,2
20180313T13:45:00+0000,18.0,2
20180313T13:50:00+0000,20.0,2
20180313T13:55:00+0000,23.0,2
20180313T14:00:00+0000,23.0,2
20180313T14:05:00+0000,24.0,2
20180313T14:10:00+0000,23.0,2
20180313T14:15:00+0000,20.0,2
20180313T14:20:00+0000,17.0,2
20180313T14:25:00+0000,13.0,2
20180313T14:30:00+0000,15.0,2
20180313T14:35:00+0000,20.0,2
20180313T14:40:00+0000,25.0,2
20180313T14:45:00+0000,28.0,2
20180313T14:50:00+0000,27.0,2
20180313T14:55:00+0000,26.0,2
20180313T15:00:00+0000,30.0,2
20180313T15:05:00+0000,34.0,2
20180313T15:10:00+0000,35.0,2
20180313T15:15:00+0000,33.0,2
20180313T15:20:00+0000,34.0,2
20180313T15:25:00+0000,35.0,2
20180313T15:30:00+0000,34.0,2
20180313T15:35:00+0000,38.0,2
20180313T15:40:00+0000,42.0,2
20180313T15:45:00+0000,49.0,2
20180313T15:50:00+0000,55.0,2
20180313T15:55:00+0000,61.0,2
20180313T16:00:00+0000,70.0,2
20180313T16:05:00+0000,72.0,2
20180313T16:10:00+0000,65.0,2
20180313T16:15:00+0000,62.0,2
20180313T16:20:00+0000,60.0,2
20180313T16:25:00+0000,63.0,2
20180313T16:30:00+0000,68.0,2
20180313T16:35:00+0000,66.0,2
20180313T16:40:00+0000,68.0,2
20180313T16:45:00+0000,63.0,2
20180313T16:50:00+0000,62.0,2
20180313T16:55:00+0000,63.0,2
20180313T17:00:00+0000,62.0,2
20180313T17:05:00+0000,65.0,2
20180313T17:10:00+0000,64.0,2
20180313T17:15:00+0000,62.0,2
20180313T17:20:00+0000,61.0,2
20180313T17:25:00+0000,52.0,2
20180313T17:30:00+0000,50.0,2
20180313T17:35:00+0000,45.0,2
20180313T17:40:00+0000,41.0,2
20180313T17:45:00+0000,39.0,2
20180313T17:50:00+0000,38.0,2
20180313T17:55:00+0000,43.0,2
20180313T18:00:00+0000,51.0,2
20180313T18:05:00+0000,51.0,2
20180313T18:10:00+0000,49.0,2
20180313T18:15:00+0000,57.0,2
20180313T18:20:00+0000,63.0,2
20180313T18:25:00+0000,73.0,2
20180313T18:30:00+0000,81.0,2
20180313T18:35:00+0000,84.0,2
20180313T18:40:00+0000,92.0,2
20180313T18:45:00+0000,88.0,2
20180313T18:50:00+0000,79.0,2
20180313T18:55:00+0000,76.0,2
20180313T19:00:00+0000,71.0,2
20180313T19:05:00+0000,66.0,2
20180313T19:10:00+0000,57.0,2
20180313T19:15:00+0000,47.0,2
20180313T19:20:00+0000,45.0,2
20180313T19:25:00+0000,45.0,2
20180313T19:30:00+0000,41.0,2
20180313T19:35:00+0000,40.0,2
20180313T19:40:00+0000,41.0,2
20180313T19:45:00+0000,39.0,2
20180313T19:50:00+0000,33.0,2
20180313T19:55:00+0000,30.0,2
20180313T20:00:00+0000,27.0,2
20180313T20:05:00+0000,23.0,2
20180313T20:10:00+0000,20.0,2
20180313T20:15:00+0000,19.0,2
20180313T20:20:00+0000,20.0,2
20180313T20:25:00+0000,20.0,2
20180313T20:30:00+0000,18.0,2
20180313T20:35:00+0000,16.0,2
20180313T20:40:00+0000,15.0,2
20180313T20:45:00+0000,15.0,2
20180313T20:50:00+0000,12.0,2
20180313T20:55:00+0000,5.0,2
20180313T21:00:00+0000,7.0,2
20180313T21:05:00+0000,8.0,2
20180313T21:10:00+0000,5.0,2
20180313T21:15:00+0000,0.0,2
20180313T21:20:00+0000,0.0,2
20180313T21:25:00+0000,0.0,2
20180313T21:30:00+0000,1.0,2
20180313T21:35:00+0000,0.0,2
20180313T21:40:00+0000,0.0,2
20180313T21:45:00+0000,0.0,2
20180313T21:50:00+0000,0.0,2
20180313T21:55:00+0000,0.0,2
20180313T22:00:00+0000,0.0,2
20180313T22:05:00+0000,0.0,2
20180313T22:10:00+0000,0.0,2
20180313T22:15:00+0000,0.0,2
20180313T22:20:00+0000,0.0,2
20180313T22:25:00+0000,0.0,2
20180313T22:30:00+0000,0.0,18
20180313T22:35:00+0000,0.0,18
20180313T22:40:00+0000,0.0,18
20180313T22:45:00+0000,0.0,18
20180313T22:50:00+0000,0.0,18
20180313T22:55:00+0000,0.0,18
20180313T23:00:00+0000,0.0,18
20180313T23:05:00+0000,0.0,18
20180313T23:10:00+0000,0.0,18
20180313T23:15:00+0000,0.0,18
20180313T23:20:00+0000,0.0,18
20180313T23:25:00+0000,0.0,18
20180313T23:30:00+0000,0.0,18
20180313T23:35:00+0000,0.0,18
20180313T23:40:00+0000,0.0,18
20180313T23:45:00+0000,0.0,18
20180313T23:50:00+0000,0.0,18
20180313T23:55:00+0000,0.0,18
20180314T00:00:00+0000,0.0,18
20180314T00:05:00+0000,0.0,18
20180314T00:10:00+0000,0.0,18
20180314T00:15:00+0000,0.0,18
20180314T00:20:00+0000,0.0,18
20180314T00:25:00+0000,0.0,18
20180314T00:30:00+0000,0.0,18
20180314T00:35:00+0000,0.0,18
20180314T00:40:00+0000,0.0,18
20180314T00:45:00+0000,0.0,18
20180314T00:50:00+0000,0.0,18
20180314T00:55:00+0000,0.0,18
20180314T01:00:00+0000,0.0,18
20180314T01:05:00+0000,0.0,18
20180314T01:10:00+0000,0.0,18
20180314T01:15:00+0000,0.0,18
20180314T01:20:00+0000,0.0,18
20180314T01:25:00+0000,0.0,18
20180314T01:30:00+0000,0.0,18
20180314T01:35:00+0000,0.0,18
20180314T01:40:00+0000,0.0,18
20180314T01:45:00+0000,0.0,18
20180314T01:50:00+0000,0.0,18
20180314T01:55:00+0000,0.0,18
20180314T02:00:00+0000,0.0,18
20180314T02:05:00+0000,0.0,18
20180314T02:10:00+0000,0.0,18
20180314T02:15:00+0000,0.0,18
20180314T02:20:00+0000,0.0,18
20180314T02:25:00+0000,0.0,18
20180314T02:30:00+0000,0.0,18
20180314T02:35:00+0000,0.0,18
20180314T02:40:00+0000,0.0,18
20180314T02:45:00+0000,0.0,18
20180314T02:50:00+0000,0.0,18
20180314T02:55:00+0000,0.0,18
20180314T03:00:00+0000,0.0,18
20180314T03:05:00+0000,0.0,18
20180314T03:10:00+0000,0.0,18
20180314T03:15:00+0000,0.0,18
20180314T03:20:00+0000,0.0,18
20180314T03:25:00+0000,0.0,18
20180314T03:30:00+0000,0.0,18
20180314T03:35:00+0000,0.0,18
20180314T03:40:00+0000,0.0,18
20180314T03:45:00+0000,0.0,18
20180314T03:50:00+0000,0.0,18
20180314T03:55:00+0000,0.0,18
20180314T04:00:00+0000,0.0,18
20180314T04:05:00+0000,0.0,18
20180314T04:10:00+0000,0.0,18
20180314T04:15:00+0000,0.0,18
20180314T04:20:00+0000,0.0,18
20180314T04:25:00+0000,0.0,18
20180314T04:30:00+0000,0.0,18
20180314T04:35:00+0000,0.0,18
20180314T04:40:00+0000,0.0,18
20180314T04:45:00+0000,0.0,18
20180314T04:50:00+0000,0.0,18
20180314T04:55:00+0000,0.0,18
20180314T05:00:00+0000,0.0,18
20180314T05:05:00+0000,0.0,18
20180314T05:10:00+0000,0.0,18
20180314T05:15:00+0000,0.0,18
20180314T05:20:00+0000,0.0,18
20180314T05:25:00+0000,0.0,18
20180314T05:30:00+0000,0.0,18
20180314T05:35:00+0000,0.0,18
20180314T05:40:00+0000,0.0,18
20180314T05:45:00+0000,0.0,18
20180314T05:50:00+0000,0.0,18
20180314T05:55:00+0000,0.0,18
20180314T06:00:00+0000,0.0,18
20180314T06:05:00+0000,0.0,18
20180314T06:10:00+0000,0.0,18
20180314T06:15:00+0000,0.0,18
20180314T06:20:00+0000,0.0,18
20180314T06:25:00+0000,0.0,18
20180314T06:30:00+0000,0.0,18
20180314T06:35:00+0000,0.0,18
20180314T06:40:00+0000,0.0,18
20180314T06:45:00+0000,0.0,18
20180314T06:50:00+0000,0.0,18
20180314T06:55:00+0000,0.0,18
20180314T07:00:00+0000,0.0,18
20180314T07:05:00+0000,0.0,18
20180314T07:10:00+0000,0.0,18
20180314T07:15:00+0000,0.0,18
20180314T07:20:00+0000,0.0,18
20180314T07:25:00+0000,0.0,18
20180314T07:30:00+0000,0.0,18
20180314T07:35:00+0000,0.0,18
20180314T07:40:00+0000,0.0,18
20180314T07:45:00+0000,0.0,18
20180314T07:50:00+0000,0.0,18
20180314T07:55:00+0000,0.0,18
20180314T08:00:00+0000,0.0,18
20180314T08:05:00+0000,0.0,18
20180314T08:10:00+0000,0.0,18
20180314T08:15:00+0000,0.0,18
20180314T08:20:00+0000,0.0,18
20180314T08:25:00+0000,0.0,18
20180314T08:30:00+0000,0.0,18
20180314T08:35:00+0000,0.0,18
20180314T08:40:00+0000,0.0,18
20180314T08:45:00+0000,0.0,18
20180314T08:50:00+0000,0.0,18
20180314T08:55:00+0000,0.0,18
20180314T09:00:00+0000,0.0,18
20180314T09:05:00+0000,0.0,18
20180314T09:10:00+0000,0.0,18
20180314T09:15:00+0000,0.0,18
20180314T09:20:00+0000,0.0,18
20180314T09:25:00+0000,0.0,18
20180314T09:30:00+0000,0.0,18
20180314T09:35:00+0000,0.0,18
20180314T09:40:00+0000,0.0,18
20180314T09:45:00+0000,0.0,18
20180314T09:50:00+0000,0.0,18
20180314T09:55:00+0000,0.0,18
20180314T10:00:00+0000,0.0,18
20180314T10:05:00+0000,0.0,18
20180314T10:10:00+0000,0.0,18
20180314T10:15:00+0000,0.0,18
20180314T10:20:00+0000,0.0,18
20180314T10:25:00+0000,0.0,18
20180314T10:30:00+0000,0.0,18
20180314T10:35:00+0000,0.0,18
20180314T10:40:00+0000,0.0,18
20180314T10:45:00+0000,0.0,18
20180314T10:50:00+0000,0.0,18
20180314T10:55:00+0000,0.0,18
20180314T11:00:00+0000,0.0,18
20180314T11:05:00+0000,0.0,18
20180314T11:10:00+0000,0.0,18
20180314T11:15:00+0000,0.0,18
20180314T11:20:00+0000,0.0,2
20180314T11:25:00+0000,0.0,2
20180314T11:30:00+0000,0.0,2
20180314T11:35:00+0000,0.0,2
20180314T11:40:00+0000,0.0,2
20180314T11:45:00+0000,0.0,2
20180314T11:50:00+0000,0.0,2
20180314T11:55:00+0000,2.0,2
20180314T12:00:00+0000,6.0,2
20180314T12:05:00+0000,10.0,2
20180314T12:10:00+0000,16.0,2
20180314T12:15:00+0000,24.0,2
20180314T12:20:00+0000,33.0,2
20180314T12:25:00+0000,37.0,2
20180314T12:30:00+0000,49.0,2
20180314T12:35:00+0000,62.0,2
20180314T12:40:00+0000,66.0,2
20180314T12:45:00+0000,65.0,2
20180314T12:50:00+0000,66.0,2
20180314T12:55:00+0000,68.0,2
20180314T13:00:00+0000,66.0,2
20180314T13:05:00+0000,66.0,2
20180314T13:10:00+0000,75.0,2
20180314T13:15:00+0000,88.0,2
20180314T13:20:00+0000,92.0,2
20180314T13:25:00+0000,96.0,2
20180314T13:30:00+0000,103.0,2
20180314T13:35:00+0000,107.0,2
20180314T13:40:00+0000,115.0,2
20180314T13:45:00+0000,140.0,2
20180314T13:50:00+0000,148.0,2
20180314T13:55:00+0000,161.0,2
20180314T14:00:00+0000,187.0,2
20180314T14:05:00+0000,215.0,2
20180314T14:10:00+0000,244.0,2
20180314T14:15:00+0000,292.0,2
20180314T14:20:00+0000,386.0,2
20180314T14:25:00+0000,423.0,2
20180314T14:30:00+0000,488.0,2
20180314T14:35:00+0000,466.0,2
20180314T14:40:00+0000,443.0,2
20180314T14:45:00+0000,516.0,2
20180314T14:50:00+0000,489.0,2
20180314T14:55:00+0000,570.0,2
20180314T15:00:00+0000,429.0,2
20180314T15:05:00+0000,528.0,2
20180314T15:10:00+0000,573.0,2
20180314T15:15:00+0000,515.0,2
20180314T15:20:00+0000,709.0,2
20180314T15:25:00+0000,661.0,2
20180314T15:30:00+0000,660.0,2
20180314T15:35:00+0000,684.0,2
20180314T15:40:00+0000,648.0,2
20180314T15:45:00+0000,611.0,2
20180314T15:50:00+0000,657.0,2
20180314T15:55:00+0000,624.0,2
20180314T16:00:00+0000,608.0,2
20180314T16:05:00+0000,511.0,2
20180314T16:10:00+0000,462.0,2
20180314T16:15:00+0000,533.0,2
20180314T16:20:00+0000,483.0,2
20180314T16:25:00+0000,446.0,2
20180314T16:30:00+0000,519.0,2
20180314T16:35:00+0000,606.0,2
20180314T16:40:00+0000,634.0,2
20180314T16:45:00+0000,626.0,2
20180314T16:50:00+0000,703.0,2
20180314T16:55:00+0000,658.0,2
20180314T17:00:00+0000,684.0,2
20180314T17:05:00+0000,497.0,2
20180314T17:10:00+0000,477.0,2
20180314T17:15:00+0000,523.0,2
20180314T17:20:00+0000,488.0,2
20180314T17:25:00+0000,616.0,2
20180314T17:30:00+0000,542.0,2
20180314T17:35:00+0000,629.0,2
20180314T17:40:00+0000,639.0,2
20180314T17:45:00+0000,519.0,2
20180314T17:50:00+0000,503.0,2
20180314T17:55:00+0000,459.0,2
20180314T18:00:00+0000,403.0,2
20180314T18:05:00+0000,392.0,2
20180314T18:10:00+0000,513.0,2
20180314T18:15:00+0000,450.0,2
20180314T18:20:00+0000,482.0,2
20180314T18:25:00+0000,471.0,2
20180314T18:30:00+0000,411.0,2
20180314T18:35:00+0000,399.0,2
20180314T18:40:00+0000,426.0,2
20180314T18:45:00+0000,311.0,2
20180314T18:50:00+0000,316.0,2
20180314T18:55:00+0000,364.0,2
20180314T19:00:00+0000,483.0,2
20180314T19:05:00+0000,492.0,2
20180314T19:10:00+0000,483.0,2
20180314T19:15:00+0000,375.0,2
20180314T19:20:00+0000,297.0,2
20180314T19:25:00+0000,412.0,2
20180314T19:30:00+0000,398.0,2
20180314T19:35:00+0000,330.0,2
20180314T19:40:00+0000,365.0,2
20180314T19:45:00+0000,253.0,2
20180314T19:50:00+0000,227.0,2
20180314T19:55:00+0000,219.0,2
20180314T20:00:00+0000,195.0,2
20180314T20:05:00+0000,352.0,2
20180314T20:10:00+0000,187.0,2
20180314T20:15:00+0000,205.0,2
20180314T20:20:00+0000,226.0,2
20180314T20:25:00+0000,201.0,2
20180314T20:30:00+0000,193.0,2
20180314T20:35:00+0000,234.0,2
20180314T20:40:00+0000,215.0,2
